Florida, 2020, 3331.0, 15715373.0
Florida, 2019, 3185.0, 15560628.0
Florida, 2018, 3135.0, 15368695.0
Florida, 2017, 3116.0, 15076358.0
Florida, 2016, 3176.0, 14675160.0
Florida, 2015, 2938.0, 14262715.0
Florida, 2014, 2494.0, 13898347.0
Florida, 2013, 2403.0, 13670441.0
Florida, 2012, 2431.0, 13896581.0
Florida, 2011, 2400.0, 13882423.0
Florida, 2010, 2444.0, 13949726.0
Florida, 2009, 2560.0, 14005066.0
Florida, 2008, 2980.0, 14033844.0
Florida, 2007, 3213.0, 14138846.0
Florida, 2006, 3357.0, 13988630.0
Florida, 2005, 3518.0, 13373700.0
Florida, 2004, 3244.0, 13146357.0
Florida, 2003, 3169.0, 12905812.0
Florida, 2002, 3136.0, 12744055.0
Florida, 2001, 3012.0, 12743403.0
Florida, 2000, 2999.0, 12853428.0
Florida, 1999, 2920.0, 12400841.0
Georgia, 2020, 1664.0, 7521750.0
Georgia, 2019, 1492.0, 7261266.0
Georgia, 2018, 1505.0, 7168733.0
Georgia, 2017, 1540.0, 7060344.0
Georgia, 2016, 1556.0, 6975900.0
Georgia, 2015, 1432.0, 6906191.0
Georgia, 2014, 1164.0, 6650434.0
Georgia, 2013, 1180.0, 6607016.0
Georgia, 2012, 1192.0, 6581534.0
Georgia, 2011, 1226.0, 6505690.0
Georgia, 2010, 1247.0, 6507888.0
Georgia, 2009, 1292.0, 6315035.0
Georgia, 2008, 1495.0, 6257484.0
Georgia, 2007, 1641.0, 6134298.0
Georgia, 2006, 1693.0, 5906834.0
Georgia, 2005, 1729.0, 5939513.0
Georgia, 2004, 1634.0, 5793143.0
Georgia, 2003, 1603.0, 5757953.0
Georgia, 2002, 1524.0, 6012847.0
Georgia, 2001, 1647.0, 5833802.0
Georgia, 2000, 1541.0, 5550176.176
Georgia, 1999, 1508.0, 5471100.0
Hawaii, 2020, 85.0, 921547.0
Hawaii, 2019, 108.0, 943173.0
Hawaii, 2018, 117.0, 948417.0
Hawaii, 2017, 107.0, 951008.0
Hawaii, 2016, 120.0, 931703.0
Hawaii, 2015, 93.0, 909797.0
Hawaii, 2014, 95.0, 902639.0
Hawaii, 2013, 102.0, 915033.0
Hawaii, 2012, 125.0, 915033.0
Hawaii, 2011, 100.0, 911660.0
Hawaii, 2010, 113.0, 909407.0
Hawaii, 2009, 109.0, 889918.0
Hawaii, 2008, 107.0, 884767.0
Hawaii, 2007, 138.0, 862903.0
Hawaii, 2006, 161.0, 867375.0
Hawaii, 2005, 140.0, 856163.0
Hawaii, 2004, 142.0, 843876.0
Hawaii, 2003, 133.0, 834188.0
Hawaii, 2002, 119.0, 814668.0
Hawaii, 2001, 140.0, 787820.0
Hawaii, 2000, 132.0, 769383.0
Hawaii, 1999, 98.0, 752693.0
Idaho, 2020, 214.0, 1285331.0
Idaho, 2019, 224.0, 1252535.0
Idaho, 2018, 234.0, 1252535.0
Idaho, 2017, 245.0, 1190367.0
Idaho, 2016, 253.0, 1160922.0
Idaho, 2015, 216.0, 1135009.0
Idaho, 2014, 186.0, 1128497.0
Idaho, 2013, 214.0, 1111485.0
Idaho, 2012, 184.0, 1092977.0
Idaho, 2011, 167.0, 1083992.0
Idaho, 2010, 209.0, 1069542.0
Idaho, 2009, 226.0, 1055269.0
Idaho, 2008, 232.0, 1038314.0
Idaho, 2007, 252.0, 1027502.0
Idaho, 2006, 267.0, 1008016.0
Idaho, 2005, 275.0, 978450.0
Idaho, 2004, 260.0, 942983.0
Idaho, 2003, 293.0, 921283.0
Idaho, 2002, 264.0, 907029.0
Idaho, 2001, 259.0, 896666.0
Idaho, 2000, 276.0, 883546.0
Idaho, 1999, 278.0, 872825.0
Illinois, 2020, 1194.0, 8225298.0
Illinois, 2019, 1009.0, 8546932.0
Illinois, 2018, 1035.0, 8714788.0
Illinois, 2017, 1090.0, 8529404.0
Illinois, 2016, 1078.0, 8514644.0
Illinois, 2015, 998.0, 8462193.0
Illinois, 2014, 924.0, 8373565.0
Illinois, 2013, 991.0, 8261582.0
Illinois, 2012, 956.0, 8235745.0
Illinois, 2011, 918.0, 8373969.0
Illinois, 2010, 927.0, 8373969.0
Illinois, 2009, 911.0, 8301118.0
Illinois, 2008, 1043.0, 8260940.0
Illinois, 2007, 1248.0, 8190023.0
Illinois, 2006, 1254.0, 8071253.0
Illinois, 2005, 1363.0, 7870872.0
Illinois, 2004, 1355.0, 8057683.0
Illinois, 2003, 1454.0, 8054232.0
Illinois, 2002, 1420.0, 8033399.0
Illinois, 2001, 1414.0, 7809500.0
Illinois, 2000, 1418.0, 7961046.0
Illinois, 1999, 1456.0, 7925204.0
Indiana, 2020, 897.0, 4532708.0
Indiana, 2019, 810.0, 4589405.0
Indiana, 2018, 860.0, 4589405.0
Indiana, 2017, 916.0, 4553584.0
Indiana, 2016, 829.0, 4553259.0
Indiana, 2015, 817.0, 4467848.0
Indiana, 2014, 745.0, 4448099.0
Indiana, 2013, 784.0, 4500403.0
Indiana, 2012, 781.0, 5375973.0
Indiana, 2011, 751.0, 6569665.0
Indiana, 2010, 754.0, 5550469.0
Indiana, 2009, 693.0, 5550469.0
Indiana, 2008, 820.0, 5550469.0
Indiana, 2007, 898.0, 4308845.0
Indiana, 2006, 902.0, 4246189.0
Indiana, 2005, 938.0, 4246189.0
Indiana, 2004, 947.0, 4521329.0
Indiana, 2003, 833.0, 4536205.0
Indiana, 2002, 792.0, 4221123.0
Indiana, 2001, 909.0, 4116924.0
Indiana, 2000, 886.0, 3976241.0
Indiana, 1999, 1020.0, 3856177.0
Iowa, 2020, 337.0, 2268916.0
Iowa, 2019, 336.0, 2274431.0
Iowa, 2018, 319.0, 2260271.0
Iowa, 2017, 330.0, 2246829.0
Iowa, 2016, 402.0, 2245640.0
Iowa, 2015, 320.0, 2224130.0
Iowa, 2014, 322.0, 2227950.0
Iowa, 2013, 317.0, 2143665.0
Iowa, 2012, 365.0, 2217304.0
Iowa, 2011, 360.0, 2191715.0
Iowa, 2010, 390.0, 2166759.0
Iowa, 2009, 371.0, 2145333.0
Iowa, 2008, 412.0, 1989663.0
Iowa, 2007, 446.0, 2093649.0
Iowa, 2006, 439.0, 2040873.0
Iowa, 2005, 450.0, 2033417.0
Iowa, 2004, 388.0, 2003723.0
Iowa, 2003, 443.0, 1977909.0
Iowa, 2002, 405.0, 1992803.0
Iowa, 2001, 446.0, 1978748.0
Iowa, 2000, 445.0, 1952508.0
Iowa, 1999, 490.0, 1935201.0
Kansas, 2020, 426.0, 2004302.0
Kansas, 2019, 410.0, 2154260.0
Kansas, 2018, 405.0, 2149430.0
Kansas, 2017, 461.0, 2029869.0
Kansas, 2016, 429.0, 2030025.0
Kansas, 2015, 355.0, 2028657.0
Kansas, 2014, 385.0, 2021271.0
Kansas, 2013, 350.0, 2017759.0
Kansas, 2012, 405.0, 2018029.0
Kansas, 2011, 386.0, 2025581.0
Kansas, 2010, 431.0, 2033092.0
Kansas, 2009, 386.0, 2045426.0
Kansas, 2008, 384.0, 2021905.0
Kansas, 2007, 416.0, 2018219.0
Kansas, 2006, 468.0, 2003112.0
Kansas, 2005, 428.0, 1974238.0
Kansas, 2004, 459.0, 1979746.0
Kansas, 2003, 469.0, 1987251.0
Kansas, 2002, 507.0, 1935361.0
Kansas, 2001, 494.0, 1871301.0
Kansas, 2000, 461.0, 1908117.0
Kansas, 1999, 540.0, 1892478.0
Kentucky, 2020, 780.0, 2905632.0
Kentucky, 2019, 732.0, 3030329.0
Kentucky, 2018, 724.0, 3032530.0
Kentucky, 2017, 782.0, 3019008.0
Kentucky, 2016, 834.0, 3031447.0
Kentucky, 2015, 761.0, 3021266.0
Kentucky, 2014, 672.0, 3004919.0
Kentucky, 2013, 638.0, 3019283.0
Kentucky, 2012, 746.0, 2985234.0
Kentucky, 2011, 720.0, 2959881.0
Kentucky, 2010, 760.0, 2950191.0
Kentucky, 2009, 791.0, 2939423.0
Kentucky, 2008, 825.0, 2932659.0
Kentucky, 2007, 864.0, 2933266.0
Kentucky, 2006, 913.0, 2896460.0
Kentucky, 2005, 985.0, 2860729.0
Kentucky, 2004, 964.0, 2823454.0
Kentucky, 2003, 928.0, 2799635.0
Kentucky, 2002, 915.0, 2772674.0
Kentucky, 2001, 845.0, 2756634.0
Kentucky, 2000, 820.0, 2694469.0
Kentucky, 1999, 814.0, 2660468.0
Louisiana, 2020, 828.0, 3416648.0
Louisiana, 2019, 727.0, 3435168.0
Louisiana, 2018, 771.0, 3425435.0
Louisiana, 2017, 770.0, 3425656.0
Louisiana, 2016, 757.0, 3395095.0
Louisiana, 2015, 752.0, 3357091.0
Louisiana, 2014, 740.0, 3312630.0
Louisiana, 2013, 703.0, 3278143.0
Louisiana, 2012, 723.0, 2923744.0
Louisiana, 2011, 680.0, 3186227.0
Louisiana, 2010, 721.0, 3133631.0
Louisiana, 2009, 824.0, 3086004.0
Louisiana, 2008, 916.0, 2998162.0
Louisiana, 2007, 993.0, 3033966.0
Louisiana, 2006, 987.0, 3014191.0
Louisiana, 2005, 963.0, 3083516.0
Louisiana, 2004, 927.0, 3169627.0
Louisiana, 2003, 940.0, 3119960.0
Louisiana, 2002, 907.0, 3168238.0
Louisiana, 2001, 952.0, 2718209.0
Louisiana, 2000, 938.0, 2759120.0
Louisiana, 1999, 938.0, 2762571.0
Maine, 2020, 164.0, 1047893.0
Maine, 2019, 157.0, 1046129.0
Maine, 2018, 136.0, 1040582.0
Maine, 2017, 173.0, 1032703.0
Maine, 2016, 160.0, 1021332.0
Maine, 2015, 156.0, 1019879.0
Maine, 2014, 131.0, 1018918.0
Maine, 2013, 144.0, 1011385.0
Maine, 2012, 164.0, 1008190.0
Maine, 2011, 136.0, 1014826.0
Maine, 2010, 161.0, 1019738.0
Maine, 2009, 159.0, 1013533.0
Maine, 2008, 155.0, 1006057.0
Maine, 2007, 183.0, 1009780.0
Maine, 2006, 188.0, 1005160.0
Maine, 2005, 169.0, 1003972.0
Maine, 2004, 194.0, 984829.0
Maine, 2003, 207.0, 932455.0
Maine, 2002, 216.0, 948748.0
Maine, 2001, 192.0, 942556.0
Maine, 2000, 169.0, 920235.0
Maine, 1999, 181.0, 911704.0
Maryland, 2020, 567.0, 4454266.0
Maryland, 2019, 535.0, 4463862.0
Maryland, 2018, 512.0, 4407973.0
Maryland, 2017, 558.0, 4329503.0
Maryland, 2016, 522.0, 4264875.0
Maryland, 2015, 520.0, 4185752.0
Maryland, 2014, 442.0, 4142997.0
Maryland, 2013, 465.0, 4140105.0
Maryland, 2012, 511.0, 4102154.0
Maryland, 2011, 485.0, 3856604.0
Maryland, 2010, 496.0, 3918305.0
Maryland, 2009, 549.0, 3904685.0
Maryland, 2008, 591.0, 3786650.0
Maryland, 2007, 614.0, 3737847.0
Maryland, 2006, 652.0, 3694290.0
Maryland, 2005, 614.0, 3709594.0
Maryland, 2004, 643.0, 3594251.0
Maryland, 2003, 650.0, 3552187.0
Maryland, 2002, 661.0, 3523311.0
Maryland, 2001, 659.0, 3451966.0
Maryland, 2000, 588.0, 3382451.0
Maryland, 1999, 590.0, 3194601.0
Massachusetts, 2020, 343.0, 4940373.0
Massachusetts, 2019, 336.0, 4950056.0
Massachusetts, 2018, 355.0, 4935176.0
Massachusetts, 2017, 347.0, 4935176.0
Massachusetts, 2016, 387.0, 5040662.0
Massachusetts, 2015, 344.0, 5040662.0
Massachusetts, 2014, 354.0, 4765586.0
Massachusetts, 2013, 351.0, 4765586.0
Massachusetts, 2012, 383.0, 4733936.0
Massachusetts, 2011, 374.0, 4683322.97
Massachusetts, 2010, 347.0, 4592500.0
Massachusetts, 2009, 340.0, 4629636.0
Massachusetts, 2008, 364.0, 4674058.0
Massachusetts, 2007, 434.0, 4699301.0
Massachusetts, 2006, 429.0, 4711735.0
Massachusetts, 2005, 441.0, 4612829.0
Massachusetts, 2004, 476.0, 4645857.0
Massachusetts, 2003, 462.0, 4645705.0
Massachusetts, 2002, 459.0, 4686416.0
Massachusetts, 2001, 477.0, 4610666.0
Massachusetts, 2000, 433.0, 4489695.0
Massachusetts, 1999, 414.0, 4421054.0
Michigan, 2020, 1084.0, 7026650.0
Michigan, 2019, 986.0, 7141494.0
Michigan, 2018, 977.0, 7153645.0
Michigan, 2017, 1031.0, 7095778.0
Michigan, 2016, 1065.0, 7074674.0
Michigan, 2015, 967.0, 7104484.0
Michigan, 2014, 901.0, 7046433.0
Michigan, 2013, 947.0, 6986587.0
Michigan, 2012, 940.0, 7018713.0
Michigan, 2011, 889.0, 7059509.0
Michigan, 2010, 942.0, 7083107.0
Michigan, 2009, 872.0, 7082820.0
Michigan, 2008, 980.0, 7118378.0
Michigan, 2007, 1087.0, 7058955.0
Michigan, 2006, 1086.0, 7112992.0
Michigan, 2005, 1129.0, 7105272.0
Michigan, 2004, 1159.0, 7103404.0
Michigan, 2003, 1283.0, 7065438.0
Michigan, 2002, 1277.0, 7025357.0
Michigan, 2001, 1328.0, 6976982.0
Michigan, 2000, 1382.0, 6925246.0
Michigan, 1999, 1382.0, 6863199.0
Minnesota, 2020, 394.0, 4090264.0
Minnesota, 2019, 364.0, 3391057.0
Minnesota, 2018, 381.0, 3391057.0
Minnesota, 2017, 358.0, 3394815.0
Minnesota, 2016, 392.0, 3377910.0
Minnesota, 2015, 411.0, 3351430.0
Minnesota, 2014, 361.0, 3357468.0
Minnesota, 2013, 387.0, 3330725.0
Minnesota, 2012, 395.0, 3321760.0
Minnesota, 2011, 368.0, 3306139.0
Minnesota, 2010, 411.0, 3281463.0
Minnesota, 2009, 421.0, 3245441.0
Minnesota, 2008, 455.0, 3190183.0
Minnesota, 2007, 510.0, 3149109.0
Minnesota, 2006, 494.0, 3086610.0
Minnesota, 2005, 559.0, 3083757.0
Minnesota, 2004, 567.0, 3083007.0
Minnesota, 2003, 655.0, 3035553.0
Minnesota, 2002, 657.0, 2997058.0
Minnesota, 2001, 568.0, 2961236.0
Minnesota, 2000, 625.0, 2940789.0
Minnesota, 1999, 626.0, 2907027.0
Mississippi, 2020, 752.0, 2017111.0
Mississippi, 2019, 642.0, 2058036.0
Mississippi, 2018, 663.0, 2058036.0
Mississippi, 2017, 685.0, 2053924.0
Mississippi, 2016, 687.0, 2018862.0
Mississippi, 2015, 677.0, 1988396.0
Mississippi, 2014, 607.0, 1977679.0
Mississippi, 2013, 613.0, 1968907.0
Mississippi, 2012, 582.0, 1957980.0
Mississippi, 2011, 630.0, 1926603.0
Mississippi, 2010, 641.0, 1928487.0
Mississippi, 2009, 700.0, 1930603.0
Mississippi, 2008, 783.0, 1935764.0
Mississippi, 2007, 884.0, 1926969.0
Mississippi, 2006, 911.0, 1929636.0
Mississippi, 2005, 931.0, 1965464.0
Mississippi, 2004, 900.0, 1896008.0
Mississippi, 2003, 872.0, 1885974.0
Mississippi, 2002, 885.0, 1861496.0
Mississippi, 2001, 784.0, 1859487.0
Mississippi, 2000, 949.0, 2007746.0
Mississippi, 1999, 927.0, 1788189.0
Missouri, 2020, 987.0, 4259672.0
Missouri, 2019, 881.0, 4274389.0
Missouri, 2018, 921.0, 4272960.0
Missouri, 2017, 932.0, 4274784.0
Missouri, 2016, 947.0, 4249579.0
Missouri, 2015, 870.0, 4213302.0
Missouri, 2014, 766.0, 4295224.0
Missouri, 2013, 757.0, 4280438.0
Missouri, 2012, 826.0, 4288488.0
Missouri, 2011, 786.0, 4277037.0
Missouri, 2010, 821.0, 4246249.0
Missouri, 2009, 878.0, 4217910.0
Missouri, 2008, 960.0, 4196682.0
Missouri, 2007, 992.0, 4161957.0
Missouri, 2006, 1096.0, 4139632.0
Missouri, 2005, 1257.0, 4135394.0
Missouri, 2004, 1130.0, 4047652.0
Missouri, 2003, 1232.0, 3965610.0
Missouri, 2002, 1208.0, 3931448.0
Missouri, 2001, 1098.0, 3862300.0
Missouri, 2000, 1157.0, 3856271.0
Missouri, 1999, 1094.0, 3839764.0
Montana, 2020, 213.0, 826754.0
Montana, 2019, 184.0, 811851.0
Montana, 2018, 181.0, 806204.0
Montana, 2017, 186.0, 807259.0
Montana, 2016, 190.0, 797145.0
Montana, 2015, 224.0, 781427.0
Montana, 2014, 192.0, 768703.0
Montana, 2013, 229.0, 766716.0
Montana, 2012, 205.0, 757812.0
Montana, 2011, 209.0, 752483.0
Montana, 2010, 189.0, 743611.0
Montana, 2009, 221.0, 737964.0
Montana, 2008, 229.0, 738982.0
Montana, 2007, 277.0, 735753.0
Montana, 2006, 264.0, 723976.0
Montana, 2005, 251.0, 715512.0
Montana, 2004, 229.0, 712880.0
Montana, 2003, 262.0, 704509.0
Montana, 2002, 269.0, 694743.0
Montana, 2001, 230.0, 683351.0
Montana, 2000, 237.0, 678899.0
Montana, 1999, 220.0, 660151.0
Nebraska, 2020, 233.0, 1438821.0
Nebraska, 2019, 248.0, 1430818.0
Nebraska, 2018, 230.0, 1420317.0
Nebraska, 2017, 228.0, 1404479.0
Nebraska, 2016, 218.0, 1404479.0
Nebraska, 2015, 246.0, 1394301.0
Nebraska, 2014, 225.0, 1383693.0
Nebraska, 2013, 211.0, 1374529.0
Nebraska, 2012, 212.0, 1363596.0
Nebraska, 2011, 181.0, 1356377.0
Nebraska, 2010, 190.0, 1351516.0
Nebraska, 2009, 223.0, 1349295.0
Nebraska, 2008, 208.0, 1346406.0
Nebraska, 2007, 256.0, 1330698.0
Nebraska, 2006, 269.0, 1327916.0
Nebraska, 2005, 276.0, 1320617.0
Nebraska, 2004, 254.0, 1315819.0
Nebraska, 2003, 293.0, 1311332.0
Nebraska, 2002, 307.0, 1275206.0
Nebraska, 2001, 246.0, 1267284.0
Nebraska, 2000, 276.0, 1195219.0
Nebraska, 1999, 295.0, 1202517.0
Nevada, 2020, 317.0, 2056394.0
Nevada, 2019, 304.0, 2054421.0
Nevada, 2018, 329.0, 1983453.0
Nevada, 2017, 311.0, 1918305.0
Nevada, 2016, 329.0, 1872376.0
Nevada, 2015, 326.0, 1835511.0
Nevada, 2014, 291.0, 1796443.0
Nevada, 2013, 266.0, 1756095.0
Nevada, 2012, 261.0, 1728060.0
Nevada, 2011, 246.0, 1700829.0
Nevada, 2010, 257.0, 1691318.0
Nevada, 2009, 243.0, 1690431.0
Nevada, 2008, 324.0, 1678550.0
Nevada, 2007, 373.0, 1661588.0
Nevada, 2006, 431.0, 1626021.0
Nevada, 2005, 427.0, 1596353.0
Nevada, 2004, 395.0, 1548097.0
Nevada, 2003, 368.0, 1487899.0
Nevada, 2002, 381.0, 1460903.0
Nevada, 2001, 314.0, 1420714.0
Nevada, 2000, 323.0, 1370643.0
Nevada, 1999, 350.0, 1322014.0
New Hampshire, 2020, 104.0, 1060381.0
New Hampshire, 2019, 101.0, 1195211.0
New Hampshire, 2018, 147.0, 1161665.0
New Hampshire, 2017, 102.0, 1103624.0
New Hampshire, 2016, 136.0, 1096234.0
New Hampshire, 2015, 114.0, 1074766.0
New Hampshire, 2014, 95.0, 1071963.0
New Hampshire, 2013, 135.0, 1061433.0
New Hampshire, 2012, 108.0, 1064604.0
New Hampshire, 2011, 90.0, 1056889.0
New Hampshire, 2010, 128.0, 1037083.0
New Hampshire, 2009, 110.0, 1034329.0
New Hampshire, 2008, 138.0, 1031158.0
New Hampshire, 2007, 129.0, 1026546.0
New Hampshire, 2006, 127.0, 1027582.0
New Hampshire, 2005, 166.0, 998214.0
New Hampshire, 2004, 171.0, 985775.0
New Hampshire, 2003, 127.0, 967770.0
New Hampshire, 2002, 127.0, 954910.0
New Hampshire, 2001, 142.0, 941829.0
New Hampshire, 2000, 126.0, 929630.0
New Hampshire, 1999, 140.0, 918563.0
New Jersey, 2020, 584.0, 6230912.0
New Jersey, 2019, 558.0, 6377413.0
New Jersey, 2018, 563.0, 6342876.0
New Jersey, 2017, 624.0, 6301363.0
New Jersey, 2016, 602.0, 6238436.0
New Jersey, 2015, 561.0, 6179318.0
New Jersey, 2014, 556.0, 6152634.0
New Jersey, 2013, 542.0, 6081386.0
New Jersey, 2012, 589.0, 6039623.0
New Jersey, 2011, 627.0, 5977458.0
New Jersey, 2010, 556.0, 5952583.0
New Jersey, 2009, 584.0, 5923538.0
New Jersey, 2008, 590.0, 5782155.0
New Jersey, 2007, 724.0, 5782155.0
New Jersey, 2006, 771.0, 5834227.0
New Jersey, 2005, 747.0, 5870720.0
New Jersey, 2004, 723.0, 5799532.0
New Jersey, 2003, 733.0, 5728975.0
New Jersey, 2002, 771.0, 5711794.0
New Jersey, 2001, 745.0, 5715089.0
